#[1] Location, [2] Parameter, [3] Interesting, [4] Unimodal, [5] Convex, [6] Trivially Convex, [7] % Instances Interesting, [8] % Instances Unimodal, [9] % Instances Convex, [10] % Instances Trivially Convex, [11] Average number of modes per instance, [12] Fitness Distance Correlation (Median), [13] Fitness Distance Correlation (Q2.5), [14] Fitness Distance Correlation (Q97.5), [15] Average Instance Fitness Distance Correlation (Median), [16] Average Instance Fitness Distance Correlation (Q2.5), [17] Average Instance Fitness Distance Correlation (Q97.5)
scenarios/CaDiCaL/slices-circuit-fuzz, elimroundsinit, 0, 1, 1, 0, 91.59519725557462, 100.0, 100.0, 3.7735849056603774, 1.0, 0.09296824184073145, -0.38786136074724403, 0.613357211058224, 0.14666575170173693, 0.12778665211327683, 0.16339324933321
scenarios/CaDiCaL/slices-circuit-fuzz, emagluefast, 0, 1, 1, 0, 90.9090909090909, 100.0, 99.65694682675816, 3.7735849056603774, 1.0, 0.28997435359203394, -0.2921371376591692, 0.7962420152543487, 0.15010419185001747, 0.13188199757204092, 0.16836922529968684
scenarios/CaDiCaL/slices-circuit-fuzz, emaglueslow, 0, 1, 1, 0, 91.59519725557462, 99.65694682675816, 99.48542024013722, 3.7735849056603774, 1.0034305317324186, 0.06341143805442835, -0.347039637545786, 0.595318976701721, 0.14104909090289416, 0.12430868757850523, 0.16058834477944672
scenarios/CaDiCaL/slices-circuit-fuzz, emajump, 0, 1, 1, 0, 90.22298456260721, 100.0, 99.65694682675816, 3.9451114922813035, 1.0, 0.05777084904170421, -0.4074868982503472, 0.5690522907885208, 0.15316659395444804, 0.13626046551167006, 0.17195714218574967
scenarios/CaDiCaL/slices-circuit-fuzz, emasize, 0, 1, 1, 0, 90.22298456260721, 100.0, 99.82847341337907, 3.7735849056603774, 1.0, 0.05589813107424667, -0.3742680501625913, 0.550371117688377, 0.13663606025564773, 0.11804079001694671, 0.15385106602429974
scenarios/CaDiCaL/slices-circuit-fuzz, hbrsizelim, 0, 1, 1, 0, 90.22298456260721, 100.0, 100.0, 3.7735849056603774, 1.0, 0.09400775320621031, -0.4286717832603601, 0.6410574631574989, 0.14187661774830485, 0.1233790708160117, 0.15988820082642824
scenarios/CaDiCaL/slices-circuit-fuzz, keepglue, 1, 1, 1, 0, 97.42710120068611, 34.133790737564325, 18.353344768439108, 3.2590051457975986, 2.289879931389365, 0.7966687608451968, 0.7088504016483587, 0.8633259778265666, 0.42857794249063325, 0.4196038854979113, 0.4366696808002922
scenarios/CaDiCaL/slices-circuit-fuzz, keepsize, 1, 1, 1, 0, 97.25557461406518, 29.50257289879931, 20.754716981132077, 3.0874785591766725, 2.322469982847341, 0.9357076232667756, 0.7205188490649974, 0.9729646298759266, 0.487127898850971, 0.47830102174522826, 0.4956649958454148
scenarios/CaDiCaL/slices-circuit-fuzz, minimizedepth, 0, 1, 1, 0, 91.76672384219555, 100.0, 99.48542024013722, 3.7735849056603774, 1.0, 0.08754647805772524, -0.366700902323395, 0.575551118155102, 0.1599170185875208, 0.1434501181881297, 0.17570566508555427
scenarios/CaDiCaL/slices-circuit-fuzz, posize, 0, 1, 1, 0, 97.25557461406518, 8.061749571183533, 7.204116638078903, 3.2590051457975986, 3.0943396226415096, 0.5353297330764925, -0.3980435498973858, 0.8477970900032636, 0.24886142577442666, 0.23919565214551886, 0.25769155899610885
scenarios/CaDiCaL/slices-circuit-fuzz, probeinit, 0, 1, 1, 0, 90.39451114922814, 100.0, 99.65694682675816, 3.6020583190394513, 1.0, 0.2245717530384395, -0.24095197509890334, 0.6260906361729202, 0.1396298629360382, 0.12169433025803725, 0.1582664923384592
